Montreal	539506685	0.00115837278529
Montreal	-2140358908	0.00115031608993
Montreal	1610261434	0.00114252543606
Montreal	-851522099	0.00106549901398
Montreal	-1870940473	0.00104627913053
Montreal	1121360797	0.00102598996741
Montreal	1954960335	0.00101928124938
Montreal	-1341266255	0.0010073875991
Montreal	-652235434	0.000984206716115
Montreal	1646568106	0.00098102868859
Montreal	1181377344	0.000975977752147
Montreal	93022863	0.000974962403506
Montreal	1271734564	0.000969826303355
Montreal	-1987202691	0.000963260021775
Montreal	1437713146	0.000960238798001
Montreal	1541682982	0.000955260268027
Montreal	1551381596	0.000954906546117
Montreal	794702319	0.000953590395622
Montreal	-2061892248	0.000952257435818
Montreal	1785055859	0.00094956596652
Montreal	1167895846	0.000949249191013
Montreal	953752778	0.000948542486872
Montreal	1736901538	0.000946425983166
Montreal	-623020867	0.000946130643263
Montreal	1144653019	0.000945519841305
Montreal	-866227009	0.000944221323631
Montreal	1325186367	0.000944098716683
Montreal	429122630	0.000935850921957
Montreal	1277276308	0.000935373082382
Montreal	2119143349	0.000931990972348
Montreal	-1566213600	0.000927230237812
Montreal	151820838	0.000923960740661
Montreal	-105591859	0.000923841891219
Montreal	2129527129	0.000918234351431
Montreal	-681833900	0.000917696869814
Montreal	-495694006	0.000916790321015
Montreal	-1385215009	0.000914204474282
Montreal	-1188012418	0.000908254892466
Montreal	-89807318	0.000906722054846
Montreal	752848562	0.000904628822805
Montreal	1012235262	0.000904618999368
Montreal	-1233894843	0.000904390679597
Montreal	-1805713252	0.000904125708487
Montreal	-461073002	0.000899209629074
Montreal	666207871	0.000896745694287
Montreal	-374188664	0.000893814766362
Montreal	-1293925392	0.000893369561406
Montreal	914431298	0.000892653031868
Montreal	1601360870	0.000892089497228
Montreal	1555286074	0.000888805754956
Montreal	1406975997	0.000886754750772
Montreal	1552653917	0.000883149554586
Montreal	-1827475880	0.000881669999426
Montreal	-1021910701	0.000879036828619
Montreal	1733964808	0.00086686395286
Montreal	-663557699	0.000866084952552
Montreal	-1422937704	0.00086112343336
Montreal	676171787	0.000860508088896
Montreal	-941898359	0.000858656049362
Montreal	-1755992341	0.000857705348863
Montreal	866570166	0.000852431116597
Montreal	1912668265	0.000852271510548
Montreal	-642025232	0.000850676171178
Montreal	-1575450151	0.000849489261436
Montreal	-2059720144	0.000848844730742
Montreal	-1096194911	0.000848190262055
Montreal	1418264087	0.000846916237607
Montreal	1717193707	0.000843640926195
Montreal	421630466	0.000843235161342
Montreal	-803225391	0.000841027821033
Montreal	-741983231	0.000836632817369
Montreal	-842428857	0.000834838442105
Montreal	-1979757157	0.000833349842317
Montreal	-41626968	0.000832253862703
Montreal	-361220400	0.0008315737228
Montreal	-639914127	0.000830983650301
Montreal	-1639800374	0.000829258334319
Montreal	-1132533675	0.000828211632847
Montreal	-796314698	0.00082766137599
Montreal	-763655504	0.000827139448899
Montreal	-362787454	0.000822572942615
Montreal	1669528491	0.000822259774898
Montreal	-787593009	0.000821553103954
Montreal	40838885	0.000821219593325
Montreal	-1873789254	0.000819066865329
Montreal	1893385226	0.000819046033699
Montreal	-1447969768	0.000816128083909
Montreal	-1474530622	0.000815621002936
Montreal	-454630550	0.000813733005173
Montreal	528802593	0.000813123532009
Montreal	-1094065152	0.000809618174116
Montreal	-1649018982	0.000809492974247
Montreal	-1289232262	0.000807859741684
Montreal	-590014532	0.00080740701929
Montreal	118746638	0.000806906984005
Montreal	635306118	0.000806485239282
Montreal	-1763929316	0.000806192637114
Montreal	128859580	0.000802812819114
Montreal	1654137878	0.000798356134855
Montreal	82145810	0.000797696217797
Montreal	2025557536	0.00079630466171
Montreal	-1672190559	0.000790771617912
Montreal	1832409407	0.0007899949206
Montreal	441510933	0.000789648687359
Montreal	2029703729	0.00078852496351
Montreal	703127782	0.000787821209627
Montreal	156700720	0.000787093662978
Montreal	-578206163	0.000786891870026
Montreal	-1136749793	0.000785696537698
Montreal	630037790	0.000783553411689
Montreal	1913814800	0.00078283274826
Montreal	-324166544	0.000781986882959
Montreal	-1023282612	0.000778971054844
Montreal	1289908981	0.000778916770272
Montreal	324378159	0.000777164817307
Montreal	-1450321345	0.000776782968961
Montreal	-1031986403	0.000776270422948
Montreal	534922499	0.000774254660332
Montreal	-240955894	0.000773980162685
Montreal	-1095552370	0.000773806203881
Montreal	-363862859	0.000773122298121
Montreal	78545002	0.000772688552672
Montreal	222790310	0.000771327182998
Montreal	-1110623673	0.000766821305435
Montreal	-241350481	0.000766062381303
Montreal	42623726	0.000765555533052
Montreal	161184725	0.000764017425638
Montreal	-1238377670	0.00076383208451
Montreal	-838032676	0.000761537080697
Montreal	552643258	0.000761534321588
Montreal	1882817354	0.000760418929672
Montreal	-1739294835	0.000759772417238
Montreal	1981953206	0.000759760411247
Montreal	279997550	0.00075952295797
Montreal	-390673535	0.000759413580981
Montreal	206851643	0.000759324131738
Montreal	889888880	0.000757457281314
Montreal	-789316827	0.000756379721299
Montreal	2001169213	0.000754841406388
Montreal	-621034769	0.000753461503722
Montreal	-521784590	0.000753405178957
Montreal	1769422108	0.00075301240481
Montreal	82527082	0.000751875594357
Montreal	-463809932	0.000750262633059
Montreal	-384985359	0.000749823521561
Montreal	-913063091	0.000749172990331
Montreal	-1213740186	0.000748898497253
